n,score
1146,119.41687647897753
1147,111.49960511342199
1148,137.25480582933466
1149,106.86633597101519
1150,124.51073477108311
1151,110.68099055906684
1152,141.3875438369209
1153,125.1833448687775
1154,119.51875977966569
1155,120.23867033647535
1156,128.10123899847696
1157,100.39303315082292
1158,108.86796267074497
1159,96.41144520831291
1160,120.81769462599308
1161,95.84396003739394
1162,111.88171252333967
1163,96.56606143944326
1164,101.94008339108092
1165,100.06745976108483
1166,107.18894225114991
1167,86.93767427264422
1168,94.93860889194922
1169,92.03388226458887
1170,87.40872357876465
1171,74.04326721370361
1172,82.27965854747751
1173,80.6484982672392
1174,74.44006296203736
1175,70.84009348019329
1176,71.57711519001917
1177,66.83526603822095
1178,63.56192332564521
1179,60.76799721605106
1180,67.41533192425666
1181,60.27052978502037
1182,61.51197210522728
1183,59.33095023380686
1184,61.355751747227295
1185,55.31120379762645
1186,59.343500799400836
1187,53.83030213411816
1188,57.24483170092047
1189,52.84024541033448
1190,57.20047978067734
1191,55.38679164719875
1192,55.73068341873156
1193,75.7571923963487
1194,54.162019713638884
1195,80.03069887008792
1196,70.51053965363894
1197,71.70979715022642
1198,73.40546220257123
1199,83.5095269357886
1200,75.54219312419733
1201,64.878318408734
1202,86.9060439734809
1203,68.16118380563297
1204,66.9476297369384
1205,62.11522076670526
1206,69.83576107369747
1207,66.084999318453
1208,72.37265462065378
1209,59.22050420196991
1210,73.35822757066305
1211,62.073852676097886
1212,50.047635384521136
1213,64.3800782907916
1214,54.464843042226136
1215,60.25576966211956
1216,48.73418310447281
1217,49.21556769118903
1218,56.148758915645196
1219,45.16608983419719
1220,52.07385092602209
1221,53.64293309619382
1222,42.033427419271916
1223,41.0865418287917
1224,57.362026855957374
1225,47.62507189553734
1226,55.19049698727801
1227,50.90268047120408
1228,62.03442852332394
1229,49.16846259751456
1230,62.225267675736866
1231,40.87515352653746
1232,63.02857384047776
1233,49.808980773989376
1234,50.26252323906334
1235,61.22922055322767
1236,52.066344484699904
1237,77.25434288395962
1238,54.44565731657478
1239,52.97393711152481
1240,56.7882487988571
1241,51.14696531683687
1242,55.662149831900905
1243,47.164310894134125
1244,39.65234778368963
1245,42.60921436927451
1246,46.28995400517412
1247,43.08635449424711
1248,53.04611160669509
1249,46.218761438497765
1250,39.28609547996678
1251,37.97997187473305
1252,40.40641549383111
1253,43.59857202169879
1254,33.46951458627676
1255,41.402548240487505
1256,35.971158118959764
1257,41.26223825474577
1258,44.648036867335726
1259,36.74453089753526
1260,37.66223474697811
1261,31.033550578958415
1262,37.85042811682017
1263,36.03815854320002
1264,34.669959090671334
1265,34.384965620916944
1266,35.21008642056613
1267,31.65292898765864
1268,36.66731947725855
1269,31.542264136334868
1270,39.897881776514716
1271,28.39948896896224
1272,46.201337685909486
1273,30.639399341767916
1274,39.44921483085099
1275,38.73631903728766
1276,30.39407473343858
1277,30.321140392220563
1278,33.91318415171089
1279,27.813097691766828
1280,35.0260738447943
1281,33.11579760796164
1282,33.04563929938224
1283,40.91439553527172
1284,32.39638673700592
1285,47.42868085706565
1286,28.684876183307534
1287,35.86200657551813
1288,54.098586760875044
1289,49.62762512640277
1290,53.986585593782635
1291,54.02943565612189
1292,45.45138065968574
1293,40.29091741203916
1294,40.240415639865645
1295,47.39886643870572
1296,38.06925958789567
1297,34.0913704148413
1298,40.836352061459756
1299,27.312998730503764
1300,36.84078298878645
1301,38.2164748948336
1302,34.520807588417085
1303,31.52901734314458
1304,29.529107304884874
