n,score
1347,398.3687099050345
1348,780.0464894400521
1349,567.1748982988283
1350,659.3498717660393
1351,456.68435748112864
1352,527.0359863190848
1353,627.8914071412111
1354,406.6469915289946
1355,388.15223154927867
1356,531.3676003126392
1357,415.4529291072815
1358,562.269613118514
1359,550.8637955726401
1360,649.3449776954712
1361,362.36381480548175
1362,585.6112523586469
1363,483.50884430911816
1364,486.88098956864116
1365,735.8619647306789
1366,586.4957036895738
1367,517.6383240483748
1368,485.31914690339454
1369,542.10976749798
1370,562.3084779876913
1371,766.5607405518963
1372,486.86838692323937
1373,350.2819998258305
1374,611.7592421722643
1375,437.03586583808163
1376,389.6744528192329
1377,530.6960295540708
1378,463.81814064744924
1379,534.7591586606846
1380,423.888905649499
1381,473.37715639439205
1382,459.08772449544466
1383,549.0678064462446
1384,412.7465503478212
1385,619.1134872618073
1386,597.7568767065819
1387,478.59927597050716
1388,549.7034420361014
1389,775.2324933512625
1390,500.86844432498197
1391,371.4856818796185
1392,405.47614590419516
1393,461.34560394127624
1394,607.0340663587122
1395,356.8096700558709
1396,400.6154833794649
1397,401.67873792479435
1398,488.8239388759002
1399,1116.187402318634
1400,372.9231080504187
1401,658.8372573096916
1402,356.72505050922837
1403,580.8609349595571
1404,546.8782882928253
1405,465.283692146945
1406,542.271245737122
1407,772.9433073632167
1408,752.1833386328086
1409,491.3816594995097
1410,619.8874463912152
1411,533.665041976403
1412,482.9287776323201
1413,543.115700636766
1414,368.4531465195257
1415,416.46380391432956
1416,365.593105198865
1417,637.7439396211985
1418,610.3962016900689
1419,544.0160092638441
1420,619.1483795762277
1421,637.2451956158304
1422,699.1599798978143
1423,424.51852221036734
1424,766.0493183522772
1425,473.81855702317074
1426,577.1383532885077
1427,418.59200275928856
1428,465.51932557022275
1429,402.28857489787873
1430,514.654150239691
1431,474.4130789141053
1432,357.06993910562153
1433,614.968319753731
1434,535.8054842283736
1435,736.0507247665774
1436,631.0965412327516
1437,510.7472843048644
1438,530.905027670927
1439,377.7242465917084
1440,588.9471561552098
1441,461.1986624769735
1442,448.42833048605746
1443,519.8132009594132
1444,360.06458530480785
1445,496.7786081276699
1446,407.2202884602066
1447,587.2293121473137
1448,458.45270361828875
1449,720.9694990675188
1450,387.0658517587446
1451,571.1751694025545
1452,493.99593072159894
1453,350.2698054900111
1454,543.5753439735157
1455,625.0944573840865
1456,591.1602768914016
1457,567.0059117000832
1458,371.3526593423797
1459,489.8394650395738
1460,579.8751951620833
1461,463.9055910384958
1462,411.1407387795548
1463,501.5447040598625
1464,702.3960830539322
1465,528.3775351387601
1466,493.44510384730006
1467,396.7922658560192
1468,518.4778546250332
1469,338.5963190445672
1470,466.67732988903407
1471,362.4899805083469
1472,405.0865911170967
1473,495.43890057365246
1474,707.0523769076357
1475,468.562888307263
1476,514.0059400783952
1477,542.7158804940786
1478,342.0264484900642
1479,444.67455906002766
1480,712.9530386448296
1481,526.3193126356116
1482,497.7890438101639
1483,407.09735091820176
1484,508.4237770984845
1485,644.1299785211107
1486,486.1370244110504
1487,519.5779783163482
1488,553.7476647690328
1489,500.4661354198127
1490,701.4309112732815
1491,491.6638696676034
1492,573.5598253914713
1493,345.21459363538247
1494,579.382360643928
1495,390.38468411510956
1496,426.31135773575915
1497,531.8736547863682
1498,466.3242059082398
1499,467.6802910645057
1500,376.33303729686867
1501,670.3960309511536
1502,544.1560125160718
1503,359.1217347025744
1504,492.2049480081816
1505,401.80600590999546
1506,517.2408297739867
1507,683.7322971661062
1508,447.011503368666
1509,376.2193059957731
1510,709.7084288933574
1511,464.8258435004441
1512,342.36554075193766
1513,625.8495901762708
1514,866.6406925042763
1515,563.4612402523866
1516,408.1735649723962
1517,520.7684615885349
1518,352.21447912914016
1519,524.4649864560645
1520,543.3071258561583
1521,727.9394320385541
1522,491.73519323777793
1523,389.6914307694498
1524,610.4185035491479
1525,721.8006575054851
1526,445.1874406870516
1527,539.39067089126
1528,455.0686769289762
1529,519.4412237931845
1530,570.0853030759855
1531,522.5695259866408
1532,461.39767652434165
1533,527.8997611230549
1534,405.71677659301497
1535,435.50375027712215
1536,567.3513190796411
1537,484.0039406095947
1538,630.6709252074343
1539,791.2451579919112
1540,476.36378564809576
1541,587.1619396252803
1542,453.53045617890467
1543,390.73040221723846
1544,361.2523267369102
1545,601.9499625654615
1546,562.0614220781222
1547,467.66145006657376
1548,561.3403886239277
1549,474.6023390488482
1550,463.4928637255201
1551,600.9411236427818
1552,439.87940649162977
1553,417.45211146508655
1554,517.2127617951866
1555,360.8051331218451
1556,507.91330767090227
1557,493.6589403238644
1558,535.7103356567106
1559,774.3394950562346
1560,350.89701844020493
1561,729.983409963324
1562,575.6924691036043
1563,482.672842989755
1564,547.0076186722702
1565,447.6530570451849
1566,458.80177270669196
1567,630.7120506535883
1568,517.7143159781507
1569,397.6133387942096
1570,453.6387881066102
1571,363.6975045797435
1572,346.23594374375847
1573,529.6844904129536
1574,539.9673794184633
1575,458.3014043491609
1576,534.554083929157
1577,514.6730014767609
1578,348.8869517189201
1579,480.65986391939646
1580,501.91527205607946
1581,410.2418310434191
1582,546.1245132593225
1583,713.755893668812
1584,550.0102939707979
1585,381.7530639976297
1586,539.8076067203821
1587,496.40502203413797
1588,440.5653661820228
1589,449.23942088518095
1590,365.4961205045864
1591,529.5348659554725
1592,493.3529063954254
1593,530.5229424803954
1594,698.6894857499091
1595,434.43689693210865
1596,374.3400372047163
1597,504.44452166823646
1598,401.68665749417033
1599,505.2030529066733
1600,500.5838893830025
1601,354.88215348637567
1602,333.80272813750946
1603,557.6424275628287
1604,478.6709161998653
1605,449.48800715900467
1606,326.5747956635258
1607,495.28310113941893
1608,534.6797525691306
1609,388.14291825867843
1610,434.46503827229594
1611,475.4482119519371
1612,340.5278131627728
1613,420.37215244604204
1614,466.6062764336698
1615,440.2639426395632
1616,695.9049174377709
1617,509.9307656475419
1618,528.5785085479436
1619,409.28062342362347
1620,452.47300371070764
1621,369.4953099584789
1622,510.9987612711023
1623,392.57906085308787
1624,671.887394763882
1625,465.90374885977724
1626,418.38360551746354
1627,406.0429051068058
1628,505.3928487091972
1629,433.60797943833086
1630,327.01563687976943
1631,460.1387760302008
1632,539.5347995764378
1633,444.51990014771064
1634,559.4016471020666
1635,356.9464122023634
1636,348.427896803959
1637,499.4799428917531
1638,331.6412509595373
1639,425.6489968849584
1640,427.8904278412551
1641,481.06478544302945
1642,478.33014729941743
1643,448.12966092618785
1644,403.08032147752175
1645,398.08788475071236
1646,487.808828094896
1647,681.6802075821303
1648,408.11961881135886
1649,390.8881440930604
1650,536.7248527664401
1651,491.7304204038752
1652,347.4585425244175
1653,360.63932105614924
1654,662.412948954746
1655,329.86368426850913
1656,434.7488929029821
1657,411.32810338352675
1658,489.3066720713966
1659,377.3064196677446
1660,395.9429992339602
1661,500.57301111709114
1662,473.3007955746179
1663,492.74958999282774
1664,434.4708506730091
1665,499.57275361971773
1666,421.0441128792332
1667,429.21864001436893
1668,445.8294425631215
1669,498.3474749138591
1670,352.05241418639946
1671,514.8762075318324
1672,402.66081183179773
1673,516.8999058723981
1674,342.0649041928572
1675,546.7723177049422
1676,410.7425973065275
1677,704.7887771887177
1678,406.44112894726845
1679,620.864471227705
1680,621.4555973930862
1681,678.8592452507362
1682,513.7692654040864
1683,524.6601098005352
1684,404.5645478920874
1685,451.64349875495475
1686,371.4910702890296
1687,489.3820496177056
1688,375.3746929221443
1689,397.75365418303477
1690,486.977916613328
1691,505.9203542142105
1692,496.60153565011893
1693,451.6189484811268
1694,548.7195677188662
1695,341.7171904673446
1696,338.05721173396375
1697,534.6933277774131
1698,468.71922485497015
1699,332.33381845188393
1700,442.3664521478869
1701,388.2816011871574
1702,504.73825240646437
1703,434.280676391301
1704,688.3567002035585
1705,458.82723630402796
1706,516.4695600601667
1707,429.2197936160031
1708,401.0489619072725
1709,438.802861227577
1710,537.4214811665014
1711,327.2096870248799
1712,373.42495574876534
1713,429.49353135448797
1714,390.5855715699706
1715,499.75908530071393
1716,476.22461839274956
1717,516.9090384678052
1718,495.4635778109885
1719,419.7592461774617
1720,431.6890807032482
1721,668.0667969888949
1722,337.73331825733453
1723,498.4305847333996
1724,482.51602058401267
1725,397.505435581189
1726,383.43331188201375
1727,363.61588817934455
1728,398.6713117045529
1729,686.6593911547654
1730,345.3158631450024
1731,526.1891841901023
1732,478.370575607636
1733,547.347905228333
1734,516.7917118942867
1735,449.01309949067144
1736,427.9964481215764
1737,336.32119954527707
1738,501.36107898189704
1739,399.10491462987574
1740,469.7072555838146
1741,422.585007754422
1742,568.966816164128
1743,406.1012434457804
1744,520.0713902651352
1745,498.05060364415374
1746,397.18360061413244
1747,367.95058833795946
1748,506.5523449403992
1749,324.32767286563734
1750,380.70114420228055
1751,657.9789275634985
1752,473.3800792933974
1753,804.0660381377774
1754,727.1399938411538
1755,507.15123487420243
1756,531.2106934295398
1757,493.22110730341376
1758,416.5629277270927
1759,397.97361929349086
1760,636.4701363216094
1761,599.4590244146331
1762,328.1300068586197
1763,356.5701454141612
1764,535.434240334329
1765,450.13057919128516
1766,481.86596321199835
1767,446.72738305686016
1768,489.90072726833563
1769,507.72230055432806
1770,680.130246636285
1771,355.9664037449186
1772,450.71638920682506
1773,522.209628125858
1774,385.03988285503095
1775,568.6733948376785
1776,428.0672597054492
1777,323.29239111986124
1778,561.6139083174047
1779,485.0124058211773
1780,479.02185558034597
1781,682.8225394108229
1782,431.65587713810106
1783,398.72581215908804
1784,668.9581310010357
1785,436.7168099131384
1786,411.57325817321293
1787,481.3616602403672
1788,328.8099620866294
1789,434.84622598514113
1790,307.7302858965504
1791,386.92071858767656
1792,392.36463853275916
1793,657.649744075875
1794,503.19257901369315
1795,660.0261746690971
1796,500.0050728342707
1797,578.5048244691548
1798,432.1149857067737
1799,437.3729229389256
1800,423.9015991334622
1801,663.2127166225304
1802,422.89593171617264
1803,351.93617331857286
1804,428.60689562835023
1805,376.29087297863447
1806,407.5825328932668
1807,381.82008054492144
1808,411.78831677730733
1809,488.80922321021006
1810,504.2793786984996
1811,413.7483010764762
1812,473.18820369606414
1813,519.9818876356571
1814,307.3915338767314
1815,491.717528535797
1816,298.1379358754577
1817,404.4307971808793
1818,484.59534766759515
1819,375.34343919459894
1820,642.1803796984728
1821,387.52424648830237
1822,454.42833206264163
1823,327.6111983409817
1824,387.958858214686
1825,419.3703826991789
1826,473.573463585569
1827,476.2227598090767
1828,411.17936789034667
1829,482.6091167200507
1830,426.2836336544969
1831,418.1479506148001
1832,357.1839537075454
1833,648.4501837165537
1834,323.9022410808242
1835,463.00998279632597
1836,298.40541704437805
1837,425.44807390230375
1838,374.26374220264495
1839,381.6921178292539
1840,474.9910624188718
1841,424.21400780333437
1842,482.57348363909193
1843,470.5362885111648
1844,411.92837560989636
1845,485.00057901716764
1846,382.1095475878184
1847,390.50062630758157
1848,508.50215607820974
1849,456.95740011427637
1850,379.31584204795826
1851,369.61488604468013
1852,320.8749732042909
1853,400.60510287445214
1854,451.9808550571319
1855,463.02331394228696
1856,512.9047044849749
1857,403.6608116696652
1858,642.75793566391
1859,357.13258381087604
1860,294.7112039946163
1861,384.3230458650183
1862,458.60429098692765
1863,507.6893177133468
1864,360.6300360719204
1865,381.47388220676004
1866,444.1236287682773
1867,414.57430850257407
1868,404.32814597131
1869,285.09741542108753
1870,461.13539041728035
1871,318.36237356924124
1872,384.2996627850339
1873,501.2825882718858
1874,630.8111090956502
1875,377.61313460177166
1876,612.1407083714197
1877,355.32623911019044
1878,342.76551729566177
1879,410.2587430267153
1880,419.62769006326255
1881,423.87793618709424
1882,294.46622583850694
1883,393.1377167617675
1884,399.03057930146923
1885,449.8330023492328
1886,483.38918830375087
1887,326.7798264264466
1888,514.3654364890214
1889,458.52444023543273
1890,461.36162270403184
1891,382.93485588303935
1892,300.0348936453257
1893,418.34305825578326
1894,450.87262624181204
1895,436.65938289853693
1896,442.9896298303473
1897,467.79602541578106
1898,462.2917187721996
1899,360.2374025129596
1900,362.5445962286042
1901,465.1350142149868
1902,405.86068613170505
1903,641.9769808451308
1904,371.3300472434539
1905,321.1334340478631
1906,465.34893844338615
1907,440.84536376622816
1908,394.5355162242946
1909,303.346432384295
1910,453.53681217886725
1911,285.3951455371708
1912,434.57555047839503
1913,368.3107636200564
1914,375.02203940998623
1915,342.2941733702569
1916,406.8363857991666
1917,615.7337441561347
1918,464.99102526124426
1919,450.26860479777616
1920,442.37287273558286
1921,405.1647749138761
1922,454.81254079115143
1923,413.61373644101195
1924,400.99564620228574
1925,317.2596715894597
1926,484.13830859596976
1927,379.3453798625183
1928,436.04787782998363
1929,288.1833637556425
1930,348.0769979736256
1931,361.33789625628583
1932,364.4857697943753
1933,354.94080804147615
1934,619.3972254572047
1935,469.25580307258633
1936,410.645620149252
1937,334.4716767116821
1938,578.8650851123479
1939,284.2625514096206
1940,400.8132678219731
1941,376.8090719243566
1942,323.5170092698645
1943,463.49853448164913
1944,384.0654976140934
1945,318.8947035978576
1946,441.01146722212013
1947,361.94595015746984
1948,462.1327001685316
1949,449.2032395231026
1950,422.83236560452895
1951,413.50258305408073
1952,314.31390163025196
1953,349.2345596726766
1954,364.2683920532768
1955,412.5676555944295
1956,462.20360697248475
1957,457.0557128830364
1958,354.1162312691952
1959,339.74168843751806
1960,449.76121140572565
1961,286.40715926854904
1962,410.28155006402136
1963,428.49798290903925
1964,620.0619691901986
1965,417.4797819212323
1966,330.6384968416739
1967,455.58593981616923
1968,350.9891571825126
1969,392.7164358657199
1970,375.8894423944082
1971,631.1974323180151
1972,407.9687457318237
1973,407.76205914733606
1974,489.10384659278407
1975,293.37843990963296
1976,427.5783214136185
1977,480.7297962540104
1978,488.90542238784985
1979,405.0724098062112
1980,380.6483373263717
1981,385.74444602079353
1982,282.56226645757954
1983,389.20539493544203
1984,446.85783566654914
1985,470.93834940666625
1986,425.554067003783
1987,461.5585761230326
1988,320.02946332398517
1989,398.46204387618866
1990,383.57309000874363
1991,650.4124253090503
1992,436.0776319654329
1993,408.20711232343007
1994,438.81253227047324
1995,375.37839689330696
1996,428.17895059336604
1997,388.8061242337411
1998,338.379220099092
1999,452.5354363314836
2000,283.76793070928215
2001,379.8563257804852
2002,388.40589720981194
2003,348.1525010447999
2004,441.3344100789871
2005,351.9053599647388
2006,464.6626411231933
2007,592.1554046361896
2008,487.57625324800523
2009,394.6848526911755
2010,405.8062164349349
2011,351.1071164112567
2012,437.47573141652094
2013,380.44331681917294
2014,334.0737234709121
2015,393.56957435720784
2016,433.4297889618512
2017,282.11076311729465
2018,420.03679207888496
2019,453.4262066414562
2020,531.0662644973344
2021,380.7526373242363
2022,390.2521988435732
2023,329.2043722082784
2024,625.668999284552
2025,353.9720928378616
2026,575.7701426554282
2027,531.5907709868574
2028,439.4080572459934
2029,430.33476819794606
2030,486.5137291965567
2031,335.9682342838698
2032,289.9870334074314
2033,346.81916097823745
2034,362.76867210201004
2035,454.7033578244089
2036,428.18385343217744
2037,348.0286434032985
2038,648.1929768419957
2039,395.65099713707593
2040,454.7563122202773
2041,457.4053286321693
2042,853.4647466079176
2043,393.7385568931684
2044,416.6914639378915
2045,462.21373659801196
2046,404.0456304664016
2047,440.3194869013037
2048,360.40956928106306
2049,643.4038179012969
2050,507.62217725327935
2051,513.4560211751804
2052,442.24383945988416
2053,342.2605805678602
2054,640.3700005268653
2055,300.5859394131693
2056,508.021052556304
2057,631.2995193249077
2058,348.70263846256825
2059,403.41248226115897
2060,651.9048746748332
2061,292.9456118607865
2062,632.5875925162808
2063,466.25727176550595
2064,406.0666545343817
2065,443.89283334077066
2066,434.8616935824032
2067,402.82605745079604
2068,394.19224186357985
2069,469.3802640935665
2070,474.0948019142808
2071,373.0339943186723
2072,459.0763825993706
2073,373.5008968629813
2074,360.69458962954013
2075,656.5988316471114
2076,298.2177148246091
2077,452.71702750413556
2078,422.66379047036025
2079,488.5699330816835
2080,545.9175739786463
2081,398.58634959753834
2082,382.92837347020594
2083,434.3718070591173
2084,453.8860621941237
2085,391.0767235128466
2086,313.90015958701935
2087,406.90434716215935
2088,410.736888482411
2089,363.796803306746
2090,362.9310899401508
2091,283.46920950219135
2092,414.1047037723608
2093,399.19482376092725
2094,489.25337406015336
2095,473.6597719756726
2096,632.753592311962
2097,440.63622563038246
2098,362.9334503866151
2099,439.1355399328478
2100,388.9088676865568
2101,424.2467825288555
2102,379.63487569022516
2103,351.2061830166755
2104,374.539438568566
2105,351.52670335036447
2106,380.28443443115316
2107,397.3523339207334
2108,313.8323939206237
2109,472.84825696268155
2110,437.362085564458
2111,364.0219453098847
2112,425.3884705773509
2113,616.6362252879742
2114,434.03877210470193
2115,286.82630948706617
2116,424.53487173132675
2117,423.9289180924747
2118,315.47574322450623
2119,319.8900796435324
2120,577.3173105569122
2121,400.1161285797468
2122,394.6515721031198
2123,455.0224514705858
2124,428.7299486479196
2125,268.3408556467875
2126,442.6172020314411
2127,396.20935956256886
2128,369.7486648964655
2129,308.7310815875862
2130,343.61055641607277
2131,415.7972033453592
2132,581.132729551123
2133,431.2950191634118
2134,431.9130981822025
2135,454.8034186539851
2136,324.88772164870954
2137,279.31273029600055
2138,303.27228906642193
2139,495.62613916684336
2140,369.8799381057179
2141,379.94224574570444
2142,399.1759246643238
2143,469.1798076887673
2144,415.03710614290776
2145,385.55931056566203
2146,360.5181903938425
2147,297.9135550056104
2148,384.9504406971842
2149,272.11687862387527
2150,468.9866739550922
2151,597.6624924808801
2152,464.2443444489027
2153,361.97438369821464
2154,335.48080298453544
2155,409.6381778444266
2156,451.9270499131675
2157,431.315006576635
2158,367.4942219773126
2159,415.2499924811258
2160,359.56019866233504
2161,354.32250427223113
2162,364.1066239980583
2163,340.4398098984797
2164,426.8377591003178
2165,458.32223597666575
2166,271.59719636318437
2167,334.7606732216591
2168,403.77843527494935
2169,415.79324876439847
2170,371.955748637519
2171,474.89099495956884
2172,588.1885407648692
2173,369.0893640636902
2174,304.3685349887493
2175,423.2151236853746
2176,355.88663300568834
2177,577.0035297424204
2178,347.9293596876062
2179,418.9492437918501
2180,420.11339084257366
2181,420.3174098005654
2182,473.55384930742014
2183,420.0375817479709
2184,301.9719116721649
2185,274.6539993354416
2186,355.2340039567563
2187,383.05929837710624
2188,367.5121247060971
2189,339.73305482740784
2190,455.60436473690163
2191,327.50824275735044
2192,287.55459572814857
2193,347.25268528344753
2194,451.1544654596814
2195,464.77464743709567
2196,409.9182602487198
2197,372.7679025666846
2198,344.29815909755644
2199,385.31586474477615
2200,618.964787909812
2201,330.8531597781047
2202,440.8556926874861
2203,394.8396901401284
2204,430.19868107249937
2205,280.38662704225527
2206,415.1550899360817
2207,321.4481665935069
2208,397.23074303916786
2209,353.62345419905506
2210,599.4823581262987
2211,275.9060470189077
2212,378.7850600218031
2213,299.6154853974907
2214,597.4184164892935
2215,357.6788386527399
2216,365.5747551117685
2217,408.92649594041194
2218,467.3718795795394
2219,417.27403161737755
2220,335.91696279145407
2221,300.63086983423494
2222,361.02838803465613
2223,438.0558819605521
2224,364.9443990155488
2225,341.4082310478766
2226,569.3209985635979
2227,401.1458974597106
2228,492.1064891664368
2229,314.88900177011703
2230,315.93822004902506
2231,372.3814465773617
2232,373.0012148945198
2233,416.49088879252156
2234,435.40159692601594
2235,272.54511963310546
2236,414.1229555440148
2237,325.22874966776317
2238,352.54048480848326
2239,299.4973414711861
2240,265.5800623825069
2241,350.69724081860045
2242,432.58574426785816
2243,452.3294269746856
2244,580.4421497414235
2245,298.1811976452017
2246,299.51047718840954
2247,423.04748051778057
2248,373.6764121403399
2249,388.36207465478157
2250,377.49068644115914
2251,392.94203067654246
2252,350.57788535583876
2253,359.5072165934954
2254,392.3270913973673
2255,411.9273943515646
2256,300.2597804019954
2257,565.0916352892907
2258,362.7284699467212
2259,284.76088466013186
2260,356.3156898905968
2261,410.29303411997455
2262,261.42252935286535
2263,295.68613851626105
2264,338.09161107969027
2265,353.7702721084067
2266,350.8291644781768
2267,530.3844071055321
2268,326.1105015013756
2269,292.06545145422416
2270,392.8402375990157
2271,342.50900270963336
2272,258.7038567125327
2273,379.80402771435917
2274,500.6771815711074
2275,420.4567356048097
2276,358.0684736516364
2277,433.46577487848987
2278,414.9741238989304
2279,293.6238360581851
2280,342.5239708556282
2281,445.3188363684961
2282,407.24759475643424
2283,359.0848387499397
2284,413.2755763682493
2285,343.4897834693587
2286,349.7841384635384
2287,290.1856224127233
2288,271.7264992254314
2289,603.7700218623395
2290,334.45706147780476
2291,386.5842683383563
2292,412.23617250499103
2293,304.70156406614126
2294,421.4593303898726
2295,327.49008417365155
2296,408.6966935357756
2297,400.92525613472463
2298,548.5369861879658
2299,377.65423628075314
2300,293.05149169886596
2301,274.1510548971599
2302,302.0519687007758
2303,348.6834562686744
2304,325.9006478434448
2305,399.87784298872
2306,262.9762735468994
2307,364.10815045851484
2308,365.82274028056315
2309,416.95616150879886
2310,371.28584387897695
2311,344.05649888616483
2312,386.41908921080704
2313,446.76721809891774
2314,383.23274829630554
2315,301.4618686852012
2316,356.03257146403837
2317,355.91487340552845
2318,580.9221607926936
2319,368.9603658161185
2320,538.496384216299
2321,419.802610464555
2322,292.9808196590577
2323,430.499399312135
2324,269.70542519500316
2325,408.33910498989934
2326,391.0198557415782
2327,402.61016927120016
2328,541.9942228493173
2329,337.9015543707902
2330,359.55101873734
2331,255.84501006011598
2332,290.3099768144222
2333,347.7453731799144
2334,346.9222684586802
2335,355.51726642726027
2336,432.84428142170003
2337,388.55798773098815
2338,381.6733532275269
2339,395.8038885265013
2340,335.345852749935
2341,343.33896487966126
2342,347.7420285826636
2343,330.13123713751287
2344,383.031911405497
2345,355.26450459849866
2346,380.5399212940001
2347,351.06003648962457
2348,264.3356393458569
2349,281.7733093133504
2350,314.6884943572204
2351,425.95678991301196
2352,317.8909388561869
2353,394.1585554405908
2354,340.17503728930126
2355,573.4933169917542
2356,294.39751449600305
2357,390.2671285116604
2358,345.89835541484933
2359,358.2893739134601
2360,550.273001422798
2361,337.3799023295415
2362,374.92278251220205
2363,363.342109135634
2364,270.8253030261914
2365,292.354804100522
2366,404.35767932903576
2367,294.6651707513007
2368,394.4488932603803
2369,371.5307628583174
2370,392.3356718577526
2371,276.5371156675614
2372,273.27028257944175
2373,248.28363050807852
2374,379.0435865691678
2375,423.81262512163124
2376,414.24668254406373
2377,358.5867682588684
2378,349.53162098509625
2379,371.87346290346574
2380,401.2664088773289
2381,547.1433191428583
2382,318.16652796339434
2383,367.22913522413353
2384,358.9219273311516
2385,308.16991620431344
2386,344.15831857873644
2387,355.5347279904435
2388,306.4215517244535
2389,335.3920626523941
2390,416.0764691844944
2391,401.6961989867661
2392,266.5974195126787
2393,326.11860862371077
2394,566.6178396826548
2395,455.00355737319296
2396,323.58761195795415
2397,421.20758217278035
2398,335.96759584745377
2399,329.7138251720766
2400,382.42732456138714
2401,357.030015870494
2402,380.1184921798284
2403,252.92153059591402
2404,299.8513492068415
2405,403.9809618602411
2406,277.8139729234003
2407,546.8614469846855
2408,421.68629737013674
2409,374.31892867535277
2410,342.98038077289124
2411,458.8807652447021
2412,392.3869587694219
2413,322.7374625546368
2414,455.4028077403552
2415,407.80670916976464
2416,316.9551285132781
2417,351.8197170737363
2418,307.1565229124041
2419,459.53699025613093
2420,596.3667283370921
2421,378.7742874119201
2422,377.80499767182437
2423,416.10919989932466
2424,265.2147295596203
2425,299.44399958614537
2426,419.0814009555668
2427,455.8819991469751
2428,382.5037098519227
2429,271.9409939102241
2430,419.6687770460489
2431,392.6327052336242
2432,288.9748641400243
2433,369.4563152510159
2434,494.7674702459524
2435,272.82580677641647
2436,360.9881677731208
2437,367.85358485078353
2438,584.4350740067009
2439,333.577129933435
2440,427.1992250264031
2441,416.4119422874963
2442,408.7003809409905
2443,432.308471787379
2444,477.6821059363906
2445,313.18661527880266
2446,400.61477904853365
2447,314.47873162877545
2448,364.7715505732573
2449,629.4315911000629
2450,497.07450081082214
2451,419.9985078631289
2452,272.06206578458534
2453,381.7478479057929
2454,342.69987749527655
2455,338.9939754115941
2456,393.756874812666
2457,416.525098445698
2458,369.50737460385506
2459,399.0497280680849
2460,390.77422904653605
2461,432.24500931593417
2462,390.68305351642505
2463,350.8907886043277
2464,277.7939181192789
2465,362.16172273240653
2466,404.0270187911747
2467,395.7424689355579
2468,320.55558060720284
2469,302.38263376034985
2470,379.175564340928
2471,579.9392971145494
2472,272.5045683754143
2473,384.082990772082
2474,265.04878445683744
2475,366.95598002011633
2476,287.6378181620769
2477,339.68970664636703
2478,249.69198389329296
2479,379.93287115061435
2480,333.60302558738766
2481,285.5897065666133
2482,282.38902501417033
2483,385.3477070801673
2484,375.94220931330904
2485,359.4087860089943
2486,426.7899548534491
2487,555.3751392057268
2488,411.7129498523836
2489,424.75367762470023
2490,363.4012283855252
2491,351.87260985452656
2492,300.4056908910553
2493,368.1984297942422
2494,249.48298084159484
2495,366.60512172042843
2496,347.8337390427198
2497,345.2259608292333
2498,326.7821902310099
2499,412.9264250668772
2500,437.46711743221596
2501,546.8449961887328
2502,290.9818899463949
2503,300.0525198479614
2504,367.19389124827705
2505,412.76924915059385
2506,294.8168149481527
2507,352.81697850946375
2508,270.8675421552258
2509,302.70736893588
2510,390.0010536665646
2511,376.84794045734884
2512,385.494653641809
2513,358.9958652113504
2514,340.1256979115895
2515,353.9362179701619
2516,271.02305283606626
2517,552.2191229985698
2518,349.64438594749424
2519,377.978013239439
2520,246.00194510902452
2521,272.30510087196586
2522,367.31595886747
2523,370.0219956288217
2524,504.3499105880405
2525,264.9325842293365
2526,310.98384564251404
2527,348.99276146467673
2528,346.2357801061671
2529,255.37657777416624
2530,357.4716251666326
2531,358.9619056724612
2532,337.1592333258953
2533,310.2461766877023
2534,398.2128737279154
2535,253.3047529206411
2536,383.56465742457914
2537,400.0829892495989
2538,370.2518968879491
2539,272.5437062835402
2540,327.40159566001563
2541,382.9279940245546
2542,242.77009162939734
2543,367.20888160897977
2544,298.2311132513228
2545,381.8176768760828
2546,580.9157169150305
2547,364.8596780546792
2548,312.36809458096917
2549,340.3855472211429
2550,336.91607802209273
2551,352.0058360575132
2552,380.0699089460847
2553,398.4828651467767
2554,252.5547988251867
2555,373.6938850197841
2556,336.7281897314735
2557,349.44998702812876
2558,497.4246197413065
2559,302.90876497792436
2560,525.8396114876409
2561,309.78623066016763
2562,282.46490691990067
2563,324.48833676968604
2564,288.24745722301776
2565,422.544024759611
2566,390.23699551293373
2567,358.9078504158492
2568,275.2726245877716
2569,389.2190055537813
2570,353.8754205847701
2571,551.9083624669595
2572,305.97662846163973
2573,338.2362928698867
2574,256.58146434680265
2575,281.0902326153325
2576,277.34591448335084
2577,325.4928518591569
2578,360.02387869302834
2579,351.8911969745595
2580,392.7897810746753
2581,344.38206987584607
2582,274.6575110482663
2583,387.5071370888406
2584,532.7203332916265
2585,290.49342969651707
2586,248.6232085246437
2587,339.1612359238365
2588,403.5024030387453
2589,385.5849316172309
2590,300.5069569002487
2591,318.65672610586165
2592,377.97152700045586
2593,364.24882010141215
2594,320.52488515097014
2595,332.38384375293265
2596,379.05884043815416
2597,298.00782879785345
2598,270.6347161431596
2599,348.3294062236671
2600,250.40096598037087
2601,327.8082587945109
2602,320.2510818142537
2603,280.8973399230651
2604,400.5112961505669
2605,373.548651586551
2606,373.71099448509574
2607,281.1931516452615
2608,269.9064395981357
2609,332.80897972962623
2610,552.8938247563024
2611,239.647224735711
2612,367.2022069990609
2613,325.0252674193085
2614,300.2252064305973
2615,354.1966766321346
2616,487.6415494578886
2617,273.06849133599707
2618,259.7281035622097
2619,358.13660617292123
2620,349.82176409225616
2621,390.0923164682347
2622,324.0839737116562
2623,310.175117298365
2624,351.2098453249789
2625,284.036675695931
